file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
Project/aws-sdk-java-v2/codegen/src/main/java/software/amazon/awssdk/codegen/internal/DocumentationUtils.java,software.amazon.awssdk.codegen.internal.DocumentationUtils,class,3,8,5,3,26,1,0,20,91,0.92857134,0,0,14,13,11,3,0,0,11,0,0,0,7,7,0,7,0,0,7,0,7,70,16,0,7,0,0,33,3,12,4,9,2,0,0,0,147,17,0
Project/aws-sdk-java-v2/core/sdk-core/src/main/java/software/amazon/awssdk/core/internal/http/AmazonAsyncHttpClient.java,software.amazon.awssdk.core.internal.http.AmazonAsyncHttpClient,class,8,12,4,8,3,1,0,4,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,55,1,0,0,0,0,0,0,1,0,1,0,0,2,0,60,17,0
Project/aws-sdk-java-v2/codegen/src/main/java/software/amazon/awssdk/codegen/poet/transform/MarshallerSpec.java,software.amazon.awssdk.codegen.poet.transform.MarshallerSpec,class,23,25,2,23,14,1,0,38,0,0.58928573,1,1,7,0,3,4,0,0,3,0,0,0,8,0,0,8,0,0,8,0,1,67,9,0,0,0,0,9,0,12,3,12,1,0,0,0,40,1,0
Project/aws-sdk-java-v2/codegen/src/test/resources/software/amazon/awssdk/codegen/poet/model/structwithtimestamp.java,software.amazon.awssdk.services.jsonprotocoltests.model.StructWithTimestamp$BuilderImpl,innerclass,4,4,0,4,7,1,0,1,9,0.42857143,0.3,0.3,7,0,5,2,0,0,5,0,3,0,1,0,0,1,0,0,0,0,0,24,4,0,0,0,0,0,0,2,0,1,0,0,0,0,22,24,0
Project/aws-sdk-java-v2/http-clients/apache-client/src/test/java/software/amazon/awssdk/http/apache/ApacheHttpClientTest.java,software.amazon.awssdk.http.apache.ApacheHttpClientTest,class,11,11,0,11,9,1,0,24,36,0,0,0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,21,65,0,0,0,0,0,21,0,5,0,5,1,1,0,4,39,1,0
Project/aws-sdk-java-v2/services/s3/src/main/java/software/amazon/awssdk/services/s3/S3Configuration.java,software.amazon.awssdk.services.s3.S3Configuration$DefaultS3ServiceConfigurationBuilder,innerclass,4,4,0,4,27,1,0,11,299,0.8930041,0.074074075,0.074074075,27,0,27,0,0,0,27,0,0,0,9,0,0,9,0,0,0,0,2,101,21,0,0,0,0,0,0,9,0,9,0,0,0,0,35,24,0
Project/aws-sdk-java-v2/http-client-spi/src/main/java/software/amazon/awssdk/http/SdkHttpRequest.java,software.amazon.awssdk.http.SdkHttpRequest$Builder,interface,4,4,0,4,29,1,0,21,378,0,0,0,28,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,2,47,5,0,1,0,0,0,0,1,0,1,1,0,0,0,139,0,0
Project/aws-sdk-java-v2/archetypes/archetype-app-quickstart/src/test/resources/projects/apachehttpclient/reference/src/test/java/software/amazonaws/test/HandlerTest.java,software.amazonaws.test.HandlerTest,class,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
Project/aws-sdk-java-v2/services-custom/dynamodb-enhanced/src/test/java/software/amazon/awssdk/enhanced/dynamodb/mapper/ImmutableAttributeTest.java,software.amazon.awssdk.enhanced.dynamodb.mapper.ImmutableAttributeTest$SimpleItem,innerclass,1,1,0,1,9,1,0,2,0,0,1,1,5,0,2,0,0,3,5,0,0,0,1,0,0,1,0,0,0,0,1,25,5,0,4,0,0,0,0,3,0,2,1,0,0,0,17,10,0
Project/aws-sdk-java-v2/services/s3/src/test/java/software/amazon/awssdk/services/s3/internal/handlers/AsyncChecksumValidationInterceptorTest.java,software.amazon.awssdk.services.s3.internal.handlers.AsyncChecksumValidationInterceptorTest,class,16,17,1,16,14,1,0,45,19,0.76785713,1,1,14,1,9,5,0,0,9,0,0,0,4,3,0,4,0,0,3,0,6,95,5,0,0,0,0,11,1,44,0,44,0,0,0,1,89,1,0
Project/aws-sdk-java-v2/services/dynamodb/src/test/java/software/amazon/awssdk/services/dynamodb/PaginatorInUserAgentTest.java,software.amazon.awssdk.services.dynamodb.PaginatorInUserAgentTest,class,7,7,0,7,5,1,0,25,0,0.44444445,0.6666667,1,3,0,3,0,0,0,3,0,0,0,3,0,1,2,0,0,0,0,2,28,0,0,0,2,0,17,3,4,4,7,1,0,0,3,39,1,0
Project/aws-sdk-java-v2/http-clients/netty-nio-client/src/test/java/software/amazon/awssdk/http/nio/netty/internal/nrs/HandlerSubscriberBlackboxVerificationTest.java,software.amazon.awssdk.http.nio.netty.internal.nrs.HandlerSubscriberBlackboxVerificationTest$SubscriberWithChannel,innerclass,5,5,0,5,5,1,0,4,0,0.4,1,1,5,0,5,0,0,0,5,0,0,0,2,0,0,0,0,2,2,0,0,20,0,0,0,0,0,0,0,2,0,2,0,0,0,0,30,10,0
Project/aws-sdk-java-v2/core/sdk-core/src/main/java/software/amazon/awssdk/core/async/EmptyPublisher.java,software.amazon.awssdk.core.async.EmptyPublisher,class,4,4,0,4,1,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,1,0,1,0,1,0,0,13,1,0
Project/aws-sdk-java-v2/services/sts/src/test/java/software/amazon/awssdk/services/sts/auth/StsWebIdentityTokenCredentialProviderTest.java,software.amazon.awssdk.services.sts.auth.StsWebIdentityTokenCredentialProviderTest,class,11,11,0,11,5,1,0,28,6,0.6,0.2,0.2,5,0,2,0,0,3,5,0,0,0,2,0,0,1,0,1,0,0,7,29,0,0,0,0,0,12,2,5,0,9,0,0,0,4,47,0,0
Project/aws-sdk-java-v2/test/protocol-tests/src/test/java/software/amazon/awssdk/protocol/tests/ResponseTransformerTest.java,software.amazon.awssdk.protocol.tests.ResponseTransformerTest,class,12,13,1,12,11,1,0,54,53,0.8636364,0,0,11,0,7,4,0,0,7,0,0,0,2,1,1,1,0,0,1,0,7,63,3,0,0,0,0,19,18,11,1,10,0,0,0,3,89,1,0
Project/aws-sdk-java-v2/services/s3/src/test/java/software/amazon/awssdk/services/s3/internal/resource/S3ObjectResourceTest.java,software.amazon.awssdk.services.s3.internal.resource.S3ObjectResourceTest$Anonymous1,anonymous,0,0,0,0,4,1,0,1,6,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
Project/aws-sdk-java-v2/test/ruleset-testing-core/src/main/java/software/amazon/awssdk/core/rules/testing/model/Expect.java,software.amazon.awssdk.core.rules.testing.model.Expect,class,2,9,7,2,4,1,0,0,2,0.5,0,0,4,1,3,1,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,32,3,0,0,0,0,0,0,2,0,2,0,0,1,0,7,1,0
Project/aws-sdk-java-v2/services-custom/dynamodb-enhanced/src/test/java/software/amazon/awssdk/enhanced/dynamodb/mapper/testbeans/DocumentImmutable.java,software.amazon.awssdk.enhanced.dynamodb.mapper.testbeans.DocumentImmutable$Builder,innerclass,4,4,0,4,9,1,0,0,36,0.8888889,0,0,9,0,9,0,0,0,9,0,0,0,8,0,0,8,0,0,0,0,0,45,9,0,0,0,0,0,0,8,0,8,0,0,0,0,11,25,0
Project/aws-sdk-java-v2/test/auth-tests/src/it/java/software/amazon/awssdk/auth/ssooidc/ProfileTokenProviderLoaderTest.java,software.amazon.awssdk.auth.ssooidc.ProfileTokenProviderLoaderTest,class,11,12,1,11,6,1,0,21,15,0,0,0,6,1,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,38,2,0,0,0,0,29,0,10,4,12,2,0,0,7,67,0,0
Project/aws-sdk-java-v2/codegen/src/main/java/software/amazon/awssdk/codegen/poet/model/MapSetters.java,software.amazon.awssdk.codegen.poet.model.MapSetters,class,10,12,2,10,7,2,0,24,8,0.6,0,0,5,0,3,1,0,1,4,0,0,0,1,0,0,1,0,0,1,0,3,31,4,0,0,0,0,4,0,4,0,4,1,0,0,0,31,0,0
Project/aws-sdk-java-v2/services-custom/dynamodb-enhanced/src/test/java/software/amazon/awssdk/enhanced/dynamodb/internal/operations/IndexOperationTest.java,software.amazon.awssdk.enhanced.dynamodb.internal.operations.IndexOperationTest$FakeIndexOperation,innerclass,8,8,0,8,6,1,0,0,15,0.8333333,0,0,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,28,6,0,0,0,0,0,0,8,0,4,0,0,0,0,39,10,0
Project/aws-sdk-java-v2/services/s3/src/it/java/software/amazon/awssdk/services/s3/CopyObjectIntegrationTest.java,software.amazon.awssdk.services.s3.CopyObjectIntegrationTest,class,5,5,0,5,3,3,0,17,0,0.4,1,1,3,2,3,0,0,0,3,0,0,0,5,5,0,5,0,0,4,0,2,20,0,0,0,0,0,4,1,5,1,5,0,0,0,0,86,1,0
Project/aws-sdk-java-v2/services/s3/src/main/java/software/amazon/awssdk/services/s3/internal/handlers/GetObjectInterceptor.java,software.amazon.awssdk.services.s3.internal.handlers.GetObjectInterceptor,class,13,14,1,13,11,1,0,17,3,0.6666667,0,0,3,0,2,1,0,0,2,0,0,0,1,1,1,0,0,0,1,0,1,35,6,0,3,0,2,2,0,6,0,7,3,0,0,1,65,1,0
Project/aws-sdk-java-v2/codegen/src/main/java/software/amazon/awssdk/codegen/poet/paginators/AsyncResponseClassSpec.java,software.amazon.awssdk.codegen.poet.paginators.AsyncResponseClassSpec,class,21,24,3,21,19,2,1,59,114,0.8958333,0.018181818,0.018181818,16,0,3,5,8,0,11,0,0,0,3,3,0,2,1,0,3,0,5,62,17,0,1,0,1,16,0,6,1,6,1,0,0,0,135,1,0
Project/aws-sdk-java-v2/services-custom/dynamodb-enhanced/src/test/java/software/amazon/awssdk/enhanced/dynamodb/functionaltests/FlattenTest.java,software.amazon.awssdk.enhanced.dynamodb.functionaltests.FlattenTest$Document,innerclass,1,1,0,1,11,1,0,3,0,0.5,1,1,8,0,2,6,0,0,2,0,0,0,3,0,0,3,0,0,0,0,4,35,10,0,3,0,0,0,0,4,0,4,1,0,0,0,16,10,0
Project/aws-sdk-java-v2/core/protocols/aws-json-protocol/src/main/java/software/amazon/awssdk/protocols/json/internal/marshall/HeaderMarshaller.java,software.amazon.awssdk.protocols.json.internal.marshall.HeaderMarshaller$SimpleHeaderMarshaller,innerclass,5,5,0,5,2,1,0,3,0,0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,10,0
Project/aws-sdk-java-v2/docs/design/services/s3/transfermanager/prototype.java,software.amazon.awssdk.services.s3.transfer.UploadObjectSpecification,class,3,6,3,3,6,1,0,0,15,0,0,0,6,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0
Project/aws-sdk-java-v2/services/dynamodb/src/test/java/utils/resources/tables/BasicTempTableWithLowThroughput.java,utils.resources.tables.BasicTempTableWithLowThroughput,class,6,7,1,6,2,2,0,13,1,0.7,0,0,2,0,0,0,2,0,2,0,0,0,5,5,5,0,0,0,5,0,2,14,2,0,0,0,0,2,2,6,1,6,0,0,0,0,49,1,0
