file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
Project/zeppelin/cassandra/src/main/java/org/apache/zeppelin/cassandra/CassandraInterpreter.java,org.apache.zeppelin.cassandra.CassandraInterpreter,class,16,18,2,16,38,2,0,69,56,0.9237094,0.06666667,0.06666667,12,2,9,3,0,0,10,0,0,0,71,69,66,2,0,3,69,0,21,236,6,5,1,1,0,93,1,94,7,90,3,0,0,0,120,1,17
Project/zeppelin/zeppelin-server/src/test/java/org/apache/zeppelin/rest/ZeppelinRestApiTest.java,org.apache.zeppelin.rest.ZeppelinRestApiTest,class,18,19,1,18,70,2,0,91,0,0.4166667,0.56,0.5846154,30,2,26,4,0,0,26,0,0,0,2,0,0,0,0,2,0,0,184,855,34,4,17,24,8,300,40,195,55,207,3,14,0,39,177,1,31
Project/zeppelin/zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/RemoteInterpreterService.java,org.apache.zeppelin.interpreter.thrift.RemoteInterpreterService$AsyncProcessor$completion,innerclass,3,3,0,3,5,1,0,1,10,0.0,0.0,0.0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,67,3,0,0,0,0,1,0,1,0,1,0,1,0,0,18,9,0
Project/zeppelin/zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/OutputUpdateEvent.java,org.apache.zeppelin.interpreter.thrift.OutputUpdateEvent$OutputUpdateEventStandardSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0
Project/zeppelin/zeppelin-server/src/main/java/org/apache/zeppelin/rest/ClusterRestApi.java,org.apache.zeppelin.rest.ClusterRestApi,class,13,14,1,13,30,1,0,21,4,0.70000005,0.5,0.5,5,0,4,1,0,0,4,0,0,0,4,2,0,3,0,1,2,0,2,142,4,4,1,0,2,26,11,45,14,45,4,0,0,0,76,1,1
Project/zeppelin/zeppelin-plugins/launcher/docker/src/main/java/org/apache/zeppelin/interpreter/launcher/DockerInterpreterLauncher.java,org.apache.zeppelin.interpreter.launcher.DockerInterpreterLauncher,class,11,14,3,11,7,2,0,16,0,0.5,0.5,0.5,4,0,2,0,0,2,4,0,0,0,2,1,0,2,0,0,1,0,0,35,3,0,0,0,0,7,2,9,1,5,1,0,0,0,55,1,2
Project/zeppelin/zeppelin-zengine/src/main/java/org/apache/zeppelin/interpreter/remote/ExecRemoteInterpreterProcess.java,org.apache.zeppelin.interpreter.remote.ExecRemoteInterpreterProcess$InterpreterProcessLauncher,innerclass,5,5,0,5,22,2,0,19,28,0.0,0.0,0.0,8,0,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,87,3,2,6,2,0,8,4,6,4,6,3,0,0,0,41,2,5
Project/zeppelin/zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/RemoteInterpreterService.java,org.apache.zeppelin.interpreter.thrift.RemoteInterpreterService$resourcePoolGetAll_result$resourcePoolGetAll_resultTupleSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0
Project/zeppelin/zeppelin-client/src/main/java/org/apache/zeppelin/client/websocket/StatementMessageHandler.java,org.apache.zeppelin.client.websocket.StatementMessageHandler,interface,0,6,6,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
Project/zeppelin/zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/RemoteInterpreterService.java,org.apache.zeppelin.interpreter.thrift.RemoteInterpreterService$AsyncClient,innerclass,30,30,0,30,24,2,0,2,276,0.0,0.0,0.0,24,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,46,0,23,0,0,24,0,44,9,0
